,date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
7968,2022/03/28 01:32:54,-139.6,-185.17,-151.6,-108.29,-154.96,-142.11,9.83,9.51,349.01,385.37,773.13,205.62,219.91,16.07,47121.77,19701.71,729.6,2.3,602.43,2.44,22.35,5.34,5.23,-138.13,-386.13,10241.56,10194.17,2.66,59.28,540.91
7969,2022/03/28 01:32:59,-134.31,-184.66,-152.52,-109.05,-151.51,-144.97,9.83,9.51,349.14,385.44,773.2,205.65,219.91,16.07,47323.82,18253.38,727.99,2.28,608.88,2.41,22.4,4.67,5.31,-138.13,-386.13,10241.56,10194.17,2.66,59.28,540.91
7970,2022/03/28 01:33:04,-145.22,-204.14,-165.11,-129.19,-170.4,-152.27,9.83,9.51,349.08,385.38,773.34,205.62,219.91,16.07,46644.03,16931.56,723.21,2.28,606.94,2.36,22.41,5.99,5.03,-119.75,-386.46,10344.45,10169.6,2.67,59.19,540.89
7971,2022/03/28 01:33:09,-157.72,-200.95,-161.33,-116.69,-164.86,-146.48,9.83,9.51,349.08,385.38,773.36,205.62,219.94,16.07,46464.64,17713.32,712.33,2.28,612.66,2.33,22.37,5.67,10.59,-119.75,-386.46,10344.45,10169.6,2.67,59.19,540.91
7972,2022/03/28 01:33:14,-149.16,-192.97,-150.26,-99.9,-155.21,-144.21,9.83,9.5,349.08,385.38,773.33,205.65,219.91,16.07,46940.49,16678.53,723.79,2.28,609.11,2.33,22.35,4.97,4.22,-142.33,-378.83,10286.73,10286.0,2.67,59.66,540.88
7973,2022/03/28 01:33:19,-142.2,-201.7,-152.94,-96.54,-161.25,-149.25,9.83,9.5,349.08,385.38,773.13,205.62,219.91,16.07,46795.09,18721.68,728.02,2.28,602.91,2.39,22.39,5.73,8.53,-142.33,-378.83,10286.73,10286.0,2.67,59.66,540.82
7974,2022/03/28 01:33:24,-143.12,-197.34,-158.06,-130.62,-171.57,-141.53,9.83,9.5,349.02,385.45,772.97,205.65,219.91,16.07,48375.6,18445.98,720.52,2.25,609.89,2.44,22.39,5.81,5.68,-129.82,-358.94,10297.64,10224.76,2.67,59.78,540.82
7975,2022/03/28 01:33:29,-139.51,-194.9,-155.21,-120.29,-157.31,-140.02,9.83,9.5,349.08,385.38,772.74,205.65,219.91,16.07,47134.98,16550.13,728.85,2.28,594.15,2.46,22.38,4.96,6.82,-129.82,-358.94,10297.64,10224.76,2.67,59.78,540.82
7976,2022/03/28 01:33:34,-136.74,-196.16,-145.56,-116.94,-158.4,-132.13,9.82,9.49,349.02,385.32,772.6,205.62,219.94,16.07,46625.14,17073.19,729.68,2.25,600.52,2.44,22.34,5.24,5.88,-121.26,-387.47,10324.08,10184.03,2.67,60.09,540.82
7977,2022/03/28 01:33:39,-136.83,-192.22,-141.86,-92.68,-144.38,-122.14,9.82,9.49,348.95,385.32,772.74,205.62,219.91,16.07,46676.13,17600.02,720.62,2.22,609.23,2.39,22.35,5.81,6.99,-121.26,-387.47,10324.08,10184.03,2.67,60.09,540.76
7978,2022/03/28 01:33:44,-145.72,-198.01,-147.99,-93.61,-164.86,-132.8,9.82,9.48,349.08,385.38,772.67,205.62,219.98,16.07,46617.59,18140.08,731.22,2.2,603.49,2.36,22.35,5.17,5.15,-126.13,-367.08,10272.19,10264.37,2.66,60.31,540.69
7979,2022/03/28 01:33:49,-155.38,-197.51,-153.03,-102.5,-155.46,-142.2,9.82,9.48,349.02,385.32,772.38,205.65,219.94,16.07,46925.38,19864.1,732.47,2.17,594.1,2.33,22.42,5.91,6.28,-126.13,-367.08,10272.19,10264.37,2.66,60.31,540.76
7980,2022/03/28 01:33:54,-152.27,-191.63,-152.27,-103.68,-150.76,-145.3,9.81,9.47,348.96,385.38,772.38,205.65,219.94,16.07,47406.9,17297.89,731.24,2.2,597.4,2.33,22.4,5.85,5.8,-143.42,-368.76,10288.94,10273.16,2.66,60.27,540.7
7981,2022/03/28 01:33:59,-152.61,-190.2,-154.87,-104.35,-152.35,-154.28,9.81,9.47,349.02,385.32,772.28,205.62,219.94,16.07,46086.98,19367.47,731.22,2.2,597.45,2.33,22.38,5.18,5.95,-143.42,-368.76,10288.94,10273.16,2.66,60.27,540.67
7982,2022/03/28 01:34:04,-138.84,-190.54,-156.89,-112.15,-167.71,-149.08,9.8,9.46,349.02,385.32,772.38,205.65,219.94,16.07,46931.05,18406.33,726.48,2.2,598.83,2.33,22.41,5.51,6.96,-133.6,-376.48,10344.62,10169.05,2.67,60.69,540.67
7983,2022/03/28 01:34:09,-137.08,-199.77,-157.64,-119.37,-168.8,-156.13,9.79,9.45,349.02,385.39,772.58,205.65,219.98,16.07,45901.93,20156.79,724.34,2.2,605.76,2.37,22.35,5.65,8.45,-133.6,-376.48,10344.62,10169.05,2.67,60.69,540.6
7984,2022/03/28 01:34:14,-147.57,-208.25,-172.41,-130.79,-189.62,-154.87,9.79,9.45,349.09,385.39,772.74,205.65,219.98,16.07,46508.07,19159.76,717.19,2.2,609.08,2.41,22.3,5.08,7.43,-118.75,-382.94,10123.81,10083.68,2.67,60.79,540.54
7985,2022/03/28 01:34:19,-164.1,-221.59,-186.85,-140.94,-202.79,-161.67,9.79,9.45,349.02,385.32,773.04,205.65,219.98,16.07,45086.18,18972.82,729.48,2.2,602.68,2.39,22.31,5.72,4.76,-118.75,-382.94,10123.81,10083.68,2.67,60.79,540.54
7986,2022/03/28 01:34:24,-174.17,-217.81,-192.05,-154.37,-203.63,-185.5,9.78,9.45,349.03,385.33,773.28,205.65,219.94,16.07,46390.99,18487.53,729.55,2.2,598.4,2.39,22.39,5.33,5.62,-153.66,-381.26,10064.15,10065.78,2.68,60.36,540.48
7987,2022/03/28 01:34:29,-165.7,-209.42,-191.38,-175.68,-197.67,-191.29,9.78,9.45,348.96,385.39,773.28,205.65,219.98,16.07,44236.44,17745.42,736.12,2.2,591.73,2.41,22.35,5.5,7.03,-153.66,-381.26,10064.15,10065.78,2.68,60.36,540.41
7988,2022/03/28 01:34:34,-163.43,-213.45,-190.96,-175.01,-196.92,-199.6,9.78,9.44,348.89,385.32,773.21,205.65,219.94,16.07,45726.31,18440.32,719.96,2.22,606.08,2.46,22.31,5.34,4.01,-151.39,-405.35,10206.86,10073.84,2.69,60.02,540.38
7989,2022/03/28 01:34:39,-171.07,-219.33,-189.28,-170.98,-211.35,-197.17,9.77,9.44,348.96,385.39,773.11,205.69,219.98,16.07,46019.0,17709.54,734.92,2.28,597.42,2.51,22.28,6.56,4.4,-151.39,-405.35,10206.86,10073.84,2.69,60.02,540.38
7990,2022/03/28 01:34:44,-165.61,-223.94,-185.34,-163.68,-226.88,-190.88,9.77,9.43,349.03,385.33,772.75,205.69,219.98,16.08,46187.05,19088.01,723.54,2.3,605.83,2.54,22.39,4.69,5.48,-157.02,-385.29,10043.23,10087.14,2.69,60.16,540.32
7991,2022/03/28 01:34:49,-170.65,-222.26,-190.04,-157.56,-228.39,-194.99,9.76,9.43,348.96,385.33,772.58,205.65,219.98,16.08,46005.78,18923.72,724.64,2.35,605.73,2.56,22.31,5.58,5.46,-157.02,-385.29,10043.23,10087.14,2.69,60.16,540.25
7992,2022/03/28 01:34:54,-179.46,-227.21,-195.91,-159.49,-215.72,-201.53,9.76,9.42,348.96,385.33,772.22,205.65,219.94,16.07,45843.38,16546.35,730.91,2.38,597.88,2.56,22.34,5.14,7.17,-159.87,-368.84,10095.66,10056.19,2.69,59.92,540.19
7993,2022/03/28 01:34:59,-179.46,-229.23,-198.93,-158.56,-216.64,-197.92,9.76,9.42,349.03,385.33,772.08,205.65,219.94,16.07,46370.22,19271.17,739.07,2.4,593.14,2.54,22.33,5.33,5.92,-159.87,-368.84,10095.66,10056.19,2.69,59.92,540.16
7994,2022/03/28 01:35:04,-183.24,-233.34,-196.83,-144.3,-204.64,-203.21,9.75,9.41,349.03,385.33,772.15,205.65,219.98,16.07,44328.96,18109.87,729.1,2.4,601.85,2.54,22.33,5.25,6.61,-167.42,-369.26,10340.57,10200.54,2.7,60.12,540.1
7995,2022/03/28 01:35:09,-187.18,-230.4,-195.24,-162.59,-220.92,-201.95,9.75,9.41,348.97,385.33,772.22,205.65,219.94,16.07,45537.48,17127.95,728.02,2.4,604.8,2.56,22.32,5.15,6.5,-167.42,-369.26,10340.57,10200.54,2.7,60.12,540.03
7996,2022/03/28 01:35:14,-189.78,-228.98,-197.09,-149.25,-214.46,-199.1,9.74,9.4,348.97,385.26,771.99,205.69,219.94,16.07,45410.96,17843.62,718.35,2.43,615.17,2.56,22.31,5.2,7.61,-174.98,-358.01,10077.64,10091.55,2.69,60.5,540.03
7997,2022/03/28 01:35:19,-180.64,-226.88,-190.79,-155.54,-213.37,-187.94,9.73,9.4,349.03,385.26,771.55,205.69,219.98,16.07,45208.92,16712.52,722.3,2.48,613.31,2.59,22.31,5.85,5.37,-174.98,-358.01,10077.64,10091.55,2.69,60.5,539.97
7998,2022/03/28 01:35:24,-173.08,-225.28,-191.46,-147.91,-196.75,-190.2,9.73,9.39,348.97,385.27,771.02,205.72,219.94,16.07,45647.0,19003.03,716.61,2.51,617.39,2.62,22.36,5.57,6.49,-165.41,-352.64,10160.51,10075.83,2.7,60.06,539.9
7999,2022/03/28 01:35:29,-170.23,-233.01,-196.16,-158.48,-219.41,-200.53,9.73,9.39,348.9,385.27,770.46,205.69,219.94,16.07,45269.34,19095.56,713.67,2.53,616.86,2.62,22.34,5.65,9.34,-165.41,-352.64,10160.51,10075.83,2.7,60.06,539.87
8000,2022/03/28 01:35:34,-178.37,-229.73,-194.06,-181.64,-218.23,-192.97,9.72,9.39,348.9,385.23,769.86,205.69,219.91,16.07,46298.47,18632.93,718.32,2.53,612.0,2.62,22.26,5.63,5.0,-157.77,-357.09,10226.37,10205.77,2.69,60.29,539.81
8001,2022/03/28 01:35:39,-165.19,-220.42,-187.94,-159.24,-202.46,-191.46,9.72,9.38,348.97,385.27,769.56,205.69,219.98,16.07,44889.79,16918.34,723.49,2.51,607.8,2.62,22.34,5.57,4.16,-157.77,-357.09,10226.37,10205.77,2.69,60.29,539.68
8002,2022/03/28 01:35:44,-171.32,-223.27,-190.96,-168.72,-196.75,-212.02,9.72,9.38,348.87,385.27,769.39,205.72,219.94,16.07,44802.93,18918.06,736.07,2.51,597.45,2.56,22.33,4.57,6.92,-151.64,-352.14,10079.48,10050.26,2.7,60.26,539.65
8003,2022/03/28 01:35:49,-177.53,-227.55,-190.62,-153.11,-202.29,-201.62,9.71,9.38,348.87,385.26,769.12,205.75,219.91,16.07,46772.43,19133.33,740.93,2.48,602.33,2.54,22.27,5.44,6.78,-151.64,-352.14,10079.48,10050.26,2.7,60.26,539.64
8004,2022/03/28 01:35:54,-171.49,-229.06,-193.22,-153.36,-205.23,-197.25,9.7,9.37,348.97,385.23,768.79,205.72,219.94,16.07,45837.72,18296.81,723.18,2.46,602.48,2.54,22.3,6.38,5.3,-162.97,-350.13,10133.53,10071.19,2.7,60.09,539.58
8005,2022/03/28 01:35:59,-171.99,-232.59,-191.13,-156.63,-199.02,-194.99,9.7,9.37,348.91,385.24,768.36,205.75,219.94,16.07,45335.43,17832.28,726.73,2.46,605.56,2.56,22.41,5.18,7.56,-162.97,-350.13,10133.53,10071.19,2.7,60.09,539.46
8006,2022/03/28 01:36:04,-180.72,-232.0,-188.11,-141.19,-207.58,-191.13,9.7,9.37,348.87,385.24,768.03,205.72,219.94,16.07,45458.17,18327.02,728.87,2.43,599.39,2.56,22.38,5.59,6.4,-156.93,-344.0,10198.76,10167.81,2.71,59.59,539.46
8007,2022/03/28 01:36:09,-180.72,-226.29,-186.93,-142.03,-197.34,-173.42,9.7,9.37,348.87,385.23,767.83,205.75,219.94,16.07,46251.26,18158.96,728.02,2.43,612.25,2.56,22.32,5.64,4.28,-156.93,-344.0,10198.76,10167.81,2.71,59.59,539.39
8008,2022/03/28 01:36:14,-173.84,-220.16,-183.83,-140.6,-205.48,-185.5,9.7,9.37,348.87,385.23,767.59,205.75,219.94,16.07,46249.37,20551.44,723.23,2.46,609.18,2.54,22.38,5.23,10.49,-163.81,-339.38,10025.92,10045.51,2.72,59.12,539.36
8009,2022/03/28 01:36:19,-172.66,-217.48,-181.06,-129.36,-211.94,-193.73,9.7,9.37,348.87,385.23,767.43,205.79,219.94,16.07,45275.01,19031.36,719.96,2.48,612.71,2.54,22.37,5.69,5.9,-163.81,-339.38,10025.92,10045.51,2.72,59.12,539.29
8010,2022/03/28 01:36:24,-169.47,-211.86,-175.18,-144.46,-189.2,-181.31,9.7,9.37,348.81,385.17,767.26,205.75,219.94,16.07,46374.0,17318.67,723.21,2.48,609.26,2.51,22.35,6.5,6.16,-161.71,-332.5,10197.08,10120.46,2.72,59.04,539.23
8011,2022/03/28 01:36:29,-171.32,-214.29,-173.92,-168.55,-198.01,-185.76,9.7,9.37,348.91,385.17,767.13,205.79,219.94,16.07,45603.57,18310.03,734.41,2.43,602.46,2.46,22.38,5.1,5.91,-161.71,-332.5,10197.08,10120.46,2.72,59.04,539.23
8012,2022/03/28 01:36:34,-166.45,-212.53,-179.29,-163.6,-199.1,-191.13,9.7,9.37,348.87,385.17,767.2,205.75,219.94,16.07,45397.75,19764.02,734.01,2.38,605.76,2.41,22.39,5.81,7.27,-155.17,-367.92,10120.27,10183.93,2.72,59.22,539.17
8013,2022/03/28 01:36:39,-162.26,-212.95,-178.71,-147.65,-198.01,-187.6,9.7,9.37,348.87,385.17,767.3,205.79,219.94,16.07,44566.89,18716.01,723.13,2.31,612.48,2.41,22.36,5.27,7.74,-155.17,-367.92,10120.27,10183.93,2.72,59.22,539.13
8014,2022/03/28 01:36:44,-162.34,-209.0,-176.61,-125.75,-204.47,-191.46,9.7,9.37,348.87,385.17,767.5,205.79,219.94,16.07,46177.61,18094.76,728.45,2.28,605.76,2.41,22.33,5.01,10.62,-151.9,-359.36,10099.75,10045.81,2.72,59.33,539.13
8015,2022/03/28 01:36:49,-163.1,-210.43,-175.01,-136.16,-194.15,-189.7,9.69,9.37,348.87,385.17,767.53,205.82,219.94,16.07,46611.93,18166.51,728.52,2.3,602.21,2.41,22.38,5.43,8.09,-151.9,-359.36,10099.75,10045.81,2.72,59.33,539.07
8016,2022/03/28 01:36:54,-165.11,-206.4,-170.23,-139.35,-190.2,-174.51,9.69,9.37,348.81,385.17,767.5,205.82,219.94,16.07,45718.76,17941.81,723.51,2.3,610.67,2.39,22.39,5.83,7.79,-144.76,-351.3,10166.39,10142.76,2.72,59.44,539.07
8017,2022/03/28 01:36:59,-161.75,-210.26,-164.44,-131.79,-199.52,-167.21,9.69,9.36,348.87,385.1,767.49,205.82,219.94,16.07,47474.88,17871.94,726.36,2.26,611.55,2.33,22.34,4.97,8.02,-144.76,-351.3,10166.39,10142.76,2.72,59.44,539.0
8018,2022/03/28 01:37:04,-156.13,-211.02,-167.29,-138.59,-189.95,-170.65,9.69,9.36,348.81,385.17,767.66,205.82,219.91,16.07,45282.56,18285.48,729.58,2.22,596.19,2.31,22.39,5.41,7.26,-147.28,-366.49,10018.51,10051.07,2.72,59.25,538.94
8019,2022/03/28 01:37:09,-156.47,-210.6,-166.62,-145.56,-186.51,-186.34,9.69,9.36,348.87,385.17,767.89,205.85,219.94,16.07,46217.27,18321.35,729.23,2.2,604.09,2.28,22.43,5.59,7.29,-147.28,-366.49,10018.51,10051.07,2.72,59.25,538.94
8020,2022/03/28 01:37:14,-162.93,-214.21,-168.13,-131.04,-187.27,-178.71,9.69,9.36,348.87,385.17,768.13,205.85,219.91,16.07,46487.3,18102.31,723.23,2.2,605.76,2.28,22.38,4.84,6.55,-139.98,-352.56,10083.66,10011.02,2.71,59.28,538.94
8021,2022/03/28 01:37:19,-153.11,-202.2,-164.69,-136.91,-183.83,-162.26,9.69,9.36,348.74,385.1,768.33,205.82,219.88,16.07,46115.3,18936.94,730.91,2.17,597.62,2.26,22.37,5.42,5.95,-139.98,-352.56,10083.66,10011.02,2.71,59.28,538.87
8022,2022/03/28 01:37:24,-152.02,-205.39,-168.47,-146.06,-183.91,-173.0,9.69,9.36,348.81,385.11,768.36,205.85,219.91,16.07,45764.07,18876.52,739.98,2.17,594.1,2.25,22.32,5.49,6.64,-135.87,-368.59,10124.42,10113.6,2.72,58.91,538.94
8023,2022/03/28 01:37:29,-159.4,-202.04,-171.57,-135.32,-193.14,-172.08,9.69,9.37,348.87,385.11,768.43,205.85,219.94,16.07,45065.4,18819.87,738.49,2.12,594.38,2.21,22.4,4.95,8.27,-135.87,-368.59,10124.42,10113.6,2.72,58.91,538.88
8024,2022/03/28 01:37:34,-149.25,-197.84,-162.42,-136.74,-189.87,-175.94,9.69,9.37,348.74,385.11,768.5,205.85,219.98,16.07,45985.01,17966.35,731.27,2.1,598.93,2.18,22.35,5.29,5.22,-147.03,-354.15,10025.94,10035.95,2.72,58.68,538.88
8025,2022/03/28 01:37:39,-149.0,-196.83,-161.75,-140.18,-183.15,-171.57,9.69,9.37,348.81,385.1,768.43,205.85,219.91,16.07,46105.86,17241.24,722.68,2.06,607.39,2.13,22.27,5.89,5.59,-147.03,-354.15,10025.94,10035.95,2.72,58.68,538.84
8026,2022/03/28 01:37:44,-145.72,-192.39,-165.7,-119.88,-186.51,-167.04,9.69,9.38,348.74,385.17,768.26,205.85,219.91,16.07,44857.69,18714.12,729.53,2.04,602.46,2.1,22.34,4.85,6.28,-136.29,-355.83,10101.2,10000.76,2.72,58.5,538.84
8027,2022/03/28 01:37:49,-157.05,-197.76,-170.9,-127.51,-181.56,-167.04,9.7,9.38,348.8,385.1,768.32,205.85,219.94,16.07,45748.97,18653.7,729.65,2.04,601.75,2.08,22.38,6.01,6.18,-136.29,-355.83,10101.2,10000.76,2.72,58.5,538.84
8028,2022/03/28 01:37:54,-153.86,-205.81,-168.8,-132.72,-178.79,-179.04,9.7,9.39,348.8,385.1,768.56,205.85,219.94,16.07,45393.97,17936.14,728.04,2.02,604.12,2.08,22.38,5.63,12.31,-143.34,-355.33,10116.56,10064.17,2.72,58.0,538.84
8029,2022/03/28 01:37:59,-148.83,-197.67,-159.24,-129.44,-180.89,-158.73,9.7,9.39,348.74,385.1,768.79,205.89,219.94,16.07,45884.93,17109.06,720.14,1.99,609.11,2.08,22.35,4.96,9.97,-143.34,-355.33,10116.56,10064.17,2.72,58.0,538.77
8030,2022/03/28 01:38:04,-141.7,-192.05,-158.98,-128.85,-173.08,-154.54,9.7,9.39,348.74,385.1,769.12,205.89,219.91,16.07,45630.01,19420.35,716.06,2.02,617.31,2.1,22.38,5.77,5.32,-130.91,-364.39,10069.68,10072.94,2.72,58.0,538.84
8031,2022/03/28 01:38:09,-156.97,-190.29,-159.49,-135.15,-184.66,-152.52,9.7,9.39,348.67,385.1,769.56,205.89,219.94,16.07,46147.4,18802.87,718.32,2.04,609.13,2.1,22.39,5.4,5.1,-130.91,-364.39,10069.68,10072.94,2.72,58.0,538.84
8032,2022/03/28 01:38:14,-158.82,-195.99,-158.48,-135.99,-180.3,-158.23,9.71,9.39,348.74,385.1,769.72,205.95,219.94,16.07,45677.21,18850.08,715.1,2.04,609.36,2.13,22.35,5.47,6.96,-140.99,-366.83,10131.66,10013.73,2.73,58.28,538.84
8033,2022/03/28 01:38:19,-156.89,-197.67,-162.17,-132.63,-193.73,-172.92,9.71,9.39,348.73,385.1,769.92,205.92,219.91,16.07,46712.0,18974.71,725.02,2.04,605.73,2.1,22.37,6.1,10.0,-140.99,-366.83,10131.66,10013.73,2.73,58.28,538.84
8034,2022/03/28 01:38:24,-148.07,-200.19,-161.75,-111.31,-182.23,-171.74,9.71,9.39,348.67,385.1,769.95,205.89,219.91,16.07,46347.56,18181.62,736.12,2.02,597.42,2.13,22.39,5.98,5.43,-140.23,-357.26,10222.11,10139.82,2.73,58.49,538.84
8035,2022/03/28 01:38:29,-138.51,-190.04,-163.01,-129.61,-178.29,-175.27,9.72,9.4,348.73,385.09,770.08,205.89,219.88,16.07,44225.11,18889.73,723.21,1.99,605.76,2.13,22.4,4.69,9.5,-140.23,-357.26,10222.11,10139.82,2.73,58.49,538.83
8036,2022/03/28 01:38:34,-141.7,-197.84,-167.21,-136.58,-192.89,-183.66,9.72,9.4,348.66,385.03,770.18,205.95,219.91,16.07,44795.38,16918.34,736.07,1.99,597.42,2.12,22.34,5.61,5.64,-123.03,-369.6,10025.24,10011.08,2.73,58.87,538.86
8037,2022/03/28 01:38:39,-156.72,-203.55,-168.38,-147.23,-199.52,-171.24,9.72,9.4,348.8,385.1,770.55,205.95,219.91,16.07,46166.29,17734.09,729.25,1.99,602.41,2.1,22.33,5.58,7.34,-123.03,-369.6,10025.24,10011.08,2.73,58.87,538.93
8038,2022/03/28 01:38:44,-166.12,-205.23,-165.03,-146.4,-189.78,-180.13,9.72,9.4,348.73,385.09,771.25,205.95,219.91,16.07,46372.11,18094.76,715.28,1.99,609.61,2.1,22.37,4.73,5.51,-141.66,-374.8,10127.24,9998.73,2.72,58.82,538.86
8039,2022/03/28 01:38:49,-152.52,-203.04,-164.19,-142.7,-191.71,-171.82,9.72,9.4,348.73,385.09,771.98,205.95,219.88,16.07,45324.1,19038.91,712.33,1.99,614.07,2.1,22.39,6.21,6.98,-141.66,-374.8,10127.24,9998.73,2.72,58.82,538.86
8040,2022/03/28 01:38:54,-158.73,-199.69,-163.01,-154.45,-193.39,-178.2,9.72,9.4,348.66,385.09,772.51,205.99,219.91,16.07,45222.14,18168.4,729.65,1.97,600.19,2.08,22.33,5.93,5.13,-136.2,-369.76,10173.2,10187.49,2.72,58.91,538.86
8041,2022/03/28 01:38:59,-153.86,-195.66,-161.0,-127.93,-189.28,-179.21,9.73,9.4,348.79,385.09,772.84,205.95,219.88,16.07,45648.89,18462.98,720.26,1.97,610.92,2.08,22.36,5.47,7.17,-136.2,-369.76,10173.2,10187.49,2.72,58.91,538.93
8042,2022/03/28 01:39:04,-145.14,-195.66,-162.42,-120.97,-176.02,-164.1,9.72,9.4,348.72,385.09,773.11,205.95,219.91,16.07,45858.49,17873.83,724.85,1.99,602.91,2.05,22.42,5.67,7.16,-133.6,-369.43,10053.19,10058.02,2.7,58.87,538.92
8043,2022/03/28 01:39:09,-147.74,-204.05,-161.17,-128.77,-180.8,-159.24,9.73,9.41,348.72,385.09,773.27,205.99,219.88,16.07,45303.33,17394.2,735.24,1.97,594.12,2.03,22.34,5.6,9.3,-133.6,-369.43,10053.19,10058.02,2.7,58.87,538.92
8044,2022/03/28 01:39:14,-150.84,-203.8,-170.23,-120.04,-188.69,-154.03,9.73,9.41,348.72,385.02,773.37,205.99,219.88,16.07,46600.6,19890.54,740.86,1.94,595.81,2.03,22.36,5.45,4.51,-133.85,-359.78,10154.59,10025.73,2.7,58.79,538.92
8045,2022/03/28 01:39:19,-144.21,-203.72,-171.74,-133.72,-188.02,-161.42,9.73,9.42,348.65,385.08,773.36,205.99,219.91,16.07,45881.15,18294.92,744.21,1.89,587.45,2.03,22.42,5.4,5.52,-133.85,-359.78,10154.59,10025.73,2.7,58.79,538.92
8046,2022/03/28 01:39:24,-141.44,-202.96,-165.87,-134.23,-174.17,-172.41,9.74,9.42,348.72,385.09,773.43,205.99,219.88,16.07,46630.81,17786.96,732.02,1.86,602.46,2.08,22.39,5.88,7.92,-127.81,-359.44,10207.0,10253.69,2.71,58.54,538.92
8047,2022/03/28 01:39:29,-146.48,-199.35,-164.1,-136.32,-175.1,-167.63,9.73,9.42,348.66,385.09,773.33,206.02,219.88,16.07,45252.35,18542.29,716.81,1.86,611.65,2.1,22.4,5.03,8.34,-127.81,-359.44,10207.0,10253.69,2.71,58.54,538.98
8048,2022/03/28 01:39:34,-151.09,-195.16,-170.23,-121.81,-179.21,-170.57,9.74,9.43,348.66,385.09,773.2,205.99,219.88,16.07,46576.04,18750.0,715.05,1.86,614.01,2.13,22.44,6.0,8.36,-135.36,-379.08,10084.94,10085.63,2.72,57.86,538.98
8049,2022/03/28 01:39:39,-153.7,-186.85,-169.31,-114.59,-177.78,-169.81,9.74,9.43,348.79,385.09,772.84,206.02,219.88,16.07,45335.43,18398.78,731.47,1.86,599.74,2.13,22.38,5.16,5.2,-135.36,-379.08,10084.94,10085.63,2.72,57.86,538.98
8050,2022/03/28 01:39:44,-149.92,-187.77,-169.89,-137.5,-181.81,-158.48,9.75,9.43,348.78,385.08,772.6,206.05,219.88,16.07,46002.0,17779.41,725.2,1.86,601.43,2.1,22.35,4.51,4.26,-136.12,-360.45,10242.3,10091.36,2.7,58.16,539.11
8051,2022/03/28 01:39:49,-161.33,-197.67,-168.64,-143.21,-181.14,-159.66,9.75,9.43,348.72,385.09,772.5,206.02,219.84,16.07,46449.53,15530.44,726.43,1.86,604.02,2.08,22.35,5.88,6.21,-136.12,-360.45,10242.3,10091.36,2.7,58.16,539.05
8052,2022/03/28 01:39:54,-155.21,-200.69,-163.6,-144.13,-180.3,-171.66,9.75,9.43,348.65,385.08,772.43,206.02,219.88,16.07,45492.16,20677.96,718.53,1.84,612.13,2.05,22.34,5.6,6.3,-146.02,-378.41,10082.88,10147.92,2.7,58.27,539.05
8053,2022/03/28 01:39:59,-159.07,-208.83,-158.65,-132.97,-186.76,-177.03,9.75,9.43,348.65,385.15,772.5,206.05,219.88,16.07,46190.83,18640.48,722.03,1.81,609.23,2.03,22.34,5.18,8.88,-146.02,-378.41,10082.88,10147.92,2.7,58.27,539.14
8054,2022/03/28 01:40:04,-150.34,-200.27,-154.62,-120.97,-182.65,-161.42,9.75,9.43,348.65,385.14,772.56,206.05,219.84,16.07,46168.17,18308.14,721.55,1.79,605.78,2.03,22.33,5.69,5.99,-143.84,-378.83,10053.76,10033.09,2.7,58.91,539.14
8055,2022/03/28 01:40:09,-143.29,-195.24,-152.69,-118.36,-164.19,-155.12,9.75,9.43,348.71,385.14,772.66,206.05,219.88,16.07,46226.71,18075.88,735.24,1.79,597.02,2.0,22.32,5.89,6.33,-143.84,-378.83,10053.76,10033.09,2.7,58.91,539.13
8056,2022/03/28 01:40:14,-140.69,-199.94,-156.38,-140.02,-171.57,-169.81,9.76,9.43,348.71,385.08,772.66,206.05,219.88,16.07,45193.81,17133.61,739.02,1.79,593.19,1.98,22.41,5.14,5.17,-126.63,-373.79,10197.71,10063.31,2.69,59.32,539.2
8057,2022/03/28 01:40:19,-144.38,-206.15,-162.26,-131.04,-186.34,-165.03,9.76,9.43,348.65,385.14,772.66,206.05,219.88,16.07,47106.66,18797.21,728.7,1.79,599.76,1.95,22.4,5.81,5.5,-126.63,-373.79,10197.71,10063.31,2.69,59.32,539.14
8058,2022/03/28 01:40:24,-140.35,-205.39,-165.11,-130.11,-188.11,-158.98,9.76,9.44,348.71,385.14,772.72,206.09,219.88,16.07,46668.57,17845.5,715.45,1.76,609.11,1.92,22.33,5.35,7.82,-131.84,-382.69,10018.78,10054.6,2.7,59.42,539.2
